"","Date","KMB","XOM","ABX","GE","AMZN","AIG","Year","Month"
"22",2004-02-03,-0.202634245187427,-0.688129761612188,-0.501253132832069,-1.24888492417485,-6.89869484151648,-0.197516930022568,2004,2
"23",2004-02-04,0.287648054145517,-0.148478099480309,-0.906801007556679,-0.0903342366757043,1.00133511348466,-0.834040147017245,2004,2
"24",2004-02-05,0.995444575670645,0.0743494423791846,1.11845449923742,1.02471368294155,1.43203348755232,1.68210976478973,2004,2
"25",2004-02-06,-0.83528232542599,0.321941555225358,3.67018602312721,-1.01431980906922,0.673327541268476,1.19164446936773,2004,2
"26",2004-02-09,1.07816711590296,0.543075783757097,1.30940834141611,-0.874020494273653,-1.05717367853291,-0.484898863951233,2004,2
"27",2004-02-10,-0.26666666666666,0.883869383746649,-0.909526089037827,-1.18577075098815,-0.588748364587866,2.32493387164139,2004,2
"28",2004-02-11,1.87165775401068,2.01995619372111,3.1400966183575,1.78461538461538,3.39986839219126,1.15646258503401,2004,2
"29",2004-02-12,-1.01706036745406,-0.0238549618320705,-2.43559718969556,-0.66505441354292,-0.169707254985152,0.753194351042374,2004,2
"30",2004-02-13,0.497182631753401,0,0.720115218434958,-0.426049908703596,-1.4449638759031,-0.253637698571618,2004,2
"31",2004-02-17,0.577176781002642,0.763540921021244,2.47855100095329,1.00855745721271,-1.83268650280294,0.535331905781589,2004,2
"32",2004-02-18,-0.327922610263987,-1.01823348330571,-4.37209302325582,-0.907715582450819,-1.44959367450034,-1.01171458998935,2004,2
"33",2004-02-19,1.85885836486264,0.358851674641159,-0.0486381322957086,-0.458015267175571,-0.490305326498774,-1.21032813340506,2004,2
"34",2004-02-20,1.53423772609818,0.190703218116806,-2.28710462287106,0.306748466257667,1.16461366181411,0.245031309556221,2004,2
"35",2004-02-23,1.32018450771434,1.30858910302165,-0.647410358565736,2.20183486238532,-2.65663050697366,0.529603476371543,2004,2
"36",2004-02-24,-0.282574568288851,-0.634100516674485,3.20802005012533,-0.418910831837227,-3.75255856265635,-0.310684857490195,2004,2
"37",2004-02-25,1.6845088161209,0.803592531316455,-1.11704711024769,-0.931490384615397,1.46502835538751,0.813008130081294,2004,2
"38",2004-02-26,0.309645455952934,-0.797186400937855,-0.196463654223966,-0.909918107370333,1.65346995808104,0.0268817204301053,2004,2
"39",2004-02-27,-0.169779286926997,-0.33089104230678,0.639763779527547,-0.459136822773187,-1.46620847651776,-0.564364418167163,2004,2
"40",2004-03-01,0.541125541125531,0.829973915105531,0.488997555012238,0.830258302583009,-0.0930016275284773,0.121621621621615,2004,3
"41",2004-03-02,-0.338305397508842,-1.12888052681093,-2.57907542579076,-0.914913083257085,-2.23411682569234,-0.229450668106346,2004,3
"42",2004-03-03,-0.555469834902023,-0.333016175071366,0.749250749250763,1.10803324099722,2.76124732206617,1.0551948051948,2004,3
"43",2004-03-04,-0.651667959658653,-0.357995226730312,1.58651462568169,0.152207001522053,2.82603659949039,0.374832663989277,2004,3
"44",2004-03-05,0.124941433702941,1.77245508982036,3.3674963396779,-0.39513677811549,-0.675827889164216,-0.933582288610291,2004,3
"45",2004-03-08,-0.0311963812197669,0.164744645799009,2.07743153918791,-2.8684772657919,-1.33817192107054,-0.901992460958523,2004,3
"46",2004-03-09,-0.842565142767993,0.516917293233088,-0.0925069380203536,-0.848256361922717,-1.81609195402299,-0.828691753837796,2004,3
"47",2004-03-10,0.519276160503557,-0.81813931743806,-2.5925925925926,-1.45754119138148,-2.71599157106065,-1.4931506849315,2004,3
"48",2004-03-11,-2.58296806512212,-2.5453688427999,0.760456273764265,-2.18649517684887,-0.649819494584825,-1.47406480322626,2004,3
"49",2004-03-12,0.144624779045488,1.64449818621524,0.424528301886795,0.591715976331364,2.81007751937983,1.0726887791108,2004,3
"50",2004-03-15,-1.4602053915276,-0.594813228646207,-1.9727571629873,-0.980392156862753,-3.20452403393026,-2.16450216450217,2004,3
"51",2004-03-16,0.146555935515402,0.694112015318327,3.21034978437948,0.660066006600668,2.55598831548201,1.59862974593206,2004,3
"52",2004-03-17,0.552845528455292,0.404088424055149,1.62488393686167,0.852459016393459,1.59031568953238,2.57094689519528,2004,3
"53",2004-03-18,-0.113195342820183,0.520833333333326,1.23343992690725,-0.13003901170352,0.490654205607477,0.547870154773311,2004,3
"54",2004-03-19,-0.550429010846698,-2.26095148374942,0.315884476534301,-1.88802083333333,-0.488258544524534,-1.78449802479227,2004,3
"55",2004-03-22,-1.79065603125509,-1.34939759036146,-1.03463787674314,-2.42203052422031,-4.55607476635513,-1.95561719833565,2004,3
"56",2004-03-23,0.182330515498097,-0.439667806546162,1.40909090909089,-0.714042842570561,-1.51774785801715,-0.976092799547312,2004,3
"57",2004-03-24,-0.14890800794175,-1.61923454367026,-0.76199013895113,-0.068493150684934,-1.49142431021624,-0.971428571428568,2004,3
"58",2004-03-25,1.80613090306545,0.37406483790523,1.4453477868112,1.78204249485949,5.95508453192026,1.57241777264858,2004,3
"59",2004-03-26,0.944010416666674,1.21739130434784,1.33570792520037,1.34680134680136,-0.690640628721118,-0.312455617099849,2004,3
"60",2004-03-29,0.080619155111239,0.859106529209619,1.88927943760984,1.26245847176079,2.54196642685851,1.95184499216414,2004,3
"61",2004-03-30,-0.370549379732554,1.11949379411047,1.59551530832254,0.688976377952755,2.43217960710944,0.22358859698155,2004,3
"62",2004-03-31,2.03751617076326,0.0962695547533254,0.933786078098486,-0.553926360377976,-1.18721461187213,-0.515895147796996,2004,3
"63",2004-04-01,0.57052297939777,-0.168309689829282,0.126156433978131,0.327653997378774,3.37338262476894,2.76103714085494,2004,4
"64",2004-04-02,0.204853450992748,0.939306358381486,1.2179756404872,1.43696930111037,3.01743406347788,1.33660665575559,2004,4
"65",2004-04-05,0.550401006447543,0.811262228585075,-3.11203319502075,1.6741790083709,1.88761119548708,2.27456258411844,2004,4
"66",2004-04-06,0.766343446981566,-0.142011834319533,0.685224839400433,-0.189993666877764,-1.10732538330495,-0.223713646532431,2004,4
"67",2004-04-07,0,-0.687366674567436,0.80816673755848,-0.380710659898476,-1.27045650301464,0.56713268266948,2004,4
"68",2004-04-08,-0.977805370169194,1.31264916467781,-0.886075949367093,0.0318471337579673,4.90730643402399,0.026229508196729,2004,4
"69",2004-04-12,-0.360501567398119,1.5547703180212,0.510855683269473,0.668576886341943,-0.291060291060297,0.655565753245058,2004,4
"70",2004-04-13,0.125845524618518,-0.672697749942008,-6.64972469292673,-1.96078431372549,-2.87739783152627,-1.8496808649212,2004,4
"71",2004-04-14,0.644147682639451,1.12097150864081,-2.76769509981851,-1.67741935483871,0.450837269214266,-0.398142003981417,2004,4
"72",2004-04-15,-0.0468310958476437,0.877598152424941,1.58656089594027,0.918635170603688,0.427441761060066,-0.493004663557639,2004,4
"73",2004-04-16,0.327971263470239,0.412087912087911,0.689021589343142,1.52795838751625,-3.17088742285593,0.669523299410812,2004,4
"74",2004-04-19,0.108966376089681,-0.296397628818978,-1.77919708029197,-0.416266410502719,3.53846153846153,-0.266028198989088,2004,4
"75",2004-04-20,0.482040118177585,-2.28675966155957,-3.80863910822109,-2.02572347266882,-4.05434090426661,-2.6407041877834,2004,4
"76",2004-04-21,0.216651191581563,0.514860753568924,-0.338000965717045,0.754840827043002,1.1504424778761,0.273972602739736,2004,4
"77",2004-04-22,1.42063001852997,0.814901047729899,2.85852713178294,0.488599348534202,6.8678915135608,0.683060109289624,2004,4
"78",2004-04-23,0.395858708891583,-0.762124711316392,-1.74281676872351,-0.518638573743924,-5.25992632009824,0.352781546811398,2004,4
"79",2004-04-26,-1.19805884137093,0.0930882010705014,-0.143815915627998,0.195503421309873,2.07388204795853,-1.2574364521363,2004,4
"80",2004-04-27,-0.046047582501918,1.72053010927691,-2.64042246759481,-0.650406504065038,1.58730158730158,-0.506641106394623,2004,4
"81",2004-04-28,-1.39742014742016,-1.44000000000001,-6.2130177514793,-1.73486088379706,-2.14583333333334,-1.58271401045967,2004,4
"82",2004-04-29,0.451643046254491,-1.34508348794062,0.946372239747628,0.0999333777481626,-1.66063444751969,0.405537687036772,2004,4
"83",2004-04-30,1.47286821705426,0.0235072872590392,0.156250000000013,-0.332778702163061,-5.60727430179692,-0.208913649025066,2004,4
"84",2004-05-03,1.49732620320857,2.65569917743831,-0.364014560582426,1.1686143572621,1.8577981651376,0.293091416608515,2004,5
"85",2004-05-04,-0.165587836820735,-0.366300366300354,5.11482254697286,0.46204620462047,-1.03580274712901,-0.264403005844693,2004,5
"86",2004-05-05,-0.859469240048238,1.07996323529411,-2.08540218470706,0.164257555847569,0.705346985210453,-0.237198269847916,2004,5
"87",2004-05-06,-0.15209125475284,-0.363719027051612,-2.079107505071,-0.0655952771400403,-2.53050158156348,-0.419580419580423,2004,5
"88",2004-05-07,-1.03579588728104,-1.32329454711384,-4.81615743138271,-1.54250082047915,-2.8743625405656,-1.17977528089888,2004,5
"89",2004-05-10,-0.954286593812537,-2.77456647398845,1.3057671381937,0.100000000000011,-1.527446300716,-0.866969869243894,2004,5
"90",2004-05-11,-0.668220668220654,1.30796670630202,2.30934479054781,0.73260073260073,3.49006301502668,1.17562724014337,2004,5
"91",2004-05-12,0.125156445556951,0.938967136150226,-1.15485564304463,0.495867768595026,0.749414519906333,0.963582258750173,2004,5
"92",2004-05-13,-0.312500000000004,-0.627906976744197,-1.0090281465746,-0.16447368421052,1.37145513714549,-0.336842105263158,2004,5
"93",2004-05-14,-0.29780564263322,1.26374912239646,0.804721030042921,-0.626029654036253,-1.28410914927769,-0.295732995352771,2004,5
"94",2004-05-17,-0.770319132211916,-0.5084354055928,0.532197977647697,-0.62997347480106,-2.25319396051104,-1.99152542372881,2004,5
"95",2004-05-18,0.110899873257297,-0.836236933797907,2.91159343568026,1.53486820153488,-0.213878326996186,0.0576451938319567,2004,5
"96",2004-05-19,-0.83874030701061,-0.210822206605754,1.85185185185184,-0.591521524811045,-0.714455822814963,0.172835949877581,2004,5
"97",2004-05-20,1.24481327800829,0.305164319248807,-0.757575757575768,-0.0661157024793413,-1.70304629407532,0.66139468008628,2004,5
"98",2004-05-21,1.15069356872637,-0.304235899836169,1.17048346055979,1.38934832947402,0.463640800390452,0.199971432652468,2004,5
"99",2004-05-24,-0.374006545114547,0.469483568075102,1.45875251509056,0.424143556280598,1.1173184357542,-0.49893086243763,2004,5
"100",2004-05-25,2.14296887220398,2.38317757009348,1.78482895389191,1.39701104613386,4.78020658179197,3.15186246418337,2004,5
"101",2004-05-26,0.137825421133231,-0.616157005933371,0.438382854359465,0.256328099967962,2.45300320953692,0.152777777777779,2004,5
"102",2004-05-27,1.34577152469797,-0.413318025258325,1.79437439379242,-0.0958772770853211,6.55627657194002,0.956871446401331,2004,5
"103",2004-05-28,-0.558322015995161,-0.276688955499182,-1.52453549309194,-0.447856685860526,1.8479630407392,0.686813186813184,2004,5
"104",2004-06-01,-0.500758725341444,1.04046242774567,-0.725689404934693,-0.257069408740362,3.56701030927835,-0.409276944065484,2004,6
"105",2004-06-02,-0.0305017538508423,0.18306636155605,-0.487329434697847,0.193298969072164,0.238901055146346,1.17808219178082,2004,6
"106",2004-06-03,-0.945842868039648,-0.525354042941995,-2.0568070519099,-0.321543408360137,-1.8867924528302,-0.55510425128622,2004,6
"107",2004-06-04,-0.308024025874021,-0.413318025258325,1.15000000000001,0.741935483870959,3.13765182186236,0.884955752212391,2004,6
"108",2004-06-07,1.7766105360729,1.45261701637076,1.23578843302026,1.44092219020173,1.58979391560352,0.944669365721995,2004,6
"109",2004-06-08,0.455373406193105,-0.249999999999995,-0.9765625,-0.662878787878796,0.347758887171556,-0.909090909090904,2004,6
"110",2004-06-09,-0.0906618313689989,-1.00250626566416,-4.73372781065089,-0.921512551636472,-3.27300731613399,-0.998381003777671,2004,6
"111",2004-06-10,-0.362976406533588,1.21979286536247,-0.621118012422361,0.994227068633746,-0.597133757961787,-0.163532297628777,2004,6
"112",2004-06-14,-0.865209471766837,-0.295588904047284,-2.29166666666666,0.254048904414095,-1.3816579895875,-0.682500682500686,2004,6
"113",2004-06-15,-0.0153115908743007,0.524515393386538,2.66524520255864,0.76021539436173,1.74619289340101,-0.838372732270476,2004,6
"114",2004-06-16,0.980091883614098,1.47459165154264,0.363447559709229,0.943099654196788,0.917980443025357,0.235620235620249,2004,6
"115",2004-06-17,0.0454959053685089,0.0894254415381379,1.29332643559235,0.778573653067571,-1.58196559224836,-0.0829646017699193,2004,6
"116",2004-06-18,0.576019402758821,0.46906410542773,0.919305413687455,0.679851668726816,-0.341571227647175,-0.124550235261556,2004,6
"117",2004-06-21,-0.346646571213249,-0.55580257892397,-0.303643724696367,0.0613873542050447,0.34274193548387,-0.831370375502283,2004,6
"118",2004-06-22,0.151240169388989,0.380058126537008,1.92893401015228,0.766871165644178,-1.54711673699016,1.0199804387313,2004,6
"119",2004-06-23,-0.407731803080635,1.24721603563476,0.348605577689254,1.73515981735159,3.69387755102042,-0.304287690179816,2004,6
"120",2004-06-24,-0.242608036391201,-0.417949846018473,2.58064516129033,-0.448833034111307,0.413304467624487,-0.943396226415083,2004,6
"121",2004-06-25,-1.42878856969146,-2.25314777998675,-0.725689404934693,-3.27622482717164,1.52881223049783,0.490196078431371,2004,6
"122",2004-06-28,1.38781804163455,0.293785310734473,-2.97270955165692,0.403977625854579,3.06949806949808,-0.306620209059238,2004,6
"123",2004-06-29,0.182509505703421,0.42812077512393,-1.60723254645907,0.0619003404518592,0.599363176624834,-0.251642667412266,2004,6
"124",2004-06-30,0.0151814179444321,-0.358985864931571,0.816743236345085,0.216517166718222,1.28467696890708,-0.0981079187105882,2004,6
"125",2004-07-01,0.121432908318142,0.405314118441802,-1.11392405063291,-1.20370370370371,-3.38235294117646,0.308641975308643,2004,7
"126",2004-07-02,-0.181928441479673,0.291545189504361,2.40655401945724,-1.06216807247734,0.0570776255707894,0.139860139860137,2004,7
"127",2004-07-06,-0.212636695018231,0.84973166368516,-1.75000000000001,0.505209977897048,-2.56702795208215,-0.698324022346364,2004,7
"128",2004-07-07,-0.106544901065464,0.598669623059855,3.56234096692114,0.596921143575257,-0.468384074941453,-0.45007032348805,2004,7
"129",2004-07-08,-0.365686423891509,-0.11020498126515,2.11302211302211,-0.999375390381019,-2.94117647058824,-0.93246679853064,2004,7
"130",2004-07-09,0.825814344701037,0.286849073256845,1.01058710298363,1.48264984227131,-2.38383838383839,-0.213918996006845,2004,7
"131",2004-07-12,-0.803882906112541,-0.0220022002200282,-0.666984278227711,1.33664905191171,1.51076158940397,0.857510361583547,2004,7
"132",2004-07-13,0.871559633027519,-0.506161971830976,-0.527577937649892,0.736196319018401,1.12130479102956,-0.368428510698604,2004,7
"133",2004-07-14,-0.22737608003639,0.552975005529754,-0.482160077145599,0.883069427527405,-0.201612903225812,-0.284454558384295,2004,7
"134",2004-07-15,-0.121543603767849,-0.307963044434667,-0.436046511627908,0.724418955629313,-1.67676767676768,-0.827271430609056,2004,7
"135",2004-07-16,-0.0456343170063933,1.12533097969991,0.437956204379564,-0.839077015283174,-3.2258064516129,-0.747878613548103,2004,7
"136",2004-07-19,-0.0456551514228964,0.152738380973161,-1.25968992248062,0.423088546388617,-2.29299363057325,-0.304303724097965,2004,7
"137",2004-07-20,0,0,-0.392541707556415,-0.0601865783930067,2.10777922642329,-0.0290697674418694,2004,7
"138",2004-07-21,-3.01461632155908,-1.59041394335512,-2.70935960591133,-1.83679614573923,-4.74569057246224,-2.07909275952312,2004,7
"139",2004-07-22,2.82574568288854,0.48704892627851,1.26582278481013,0.858895705521467,2.36818588025023,-0.178173719376395,2004,7
"140",2004-07-23,-1.66412213740459,-0.15421899096717,-2.55000000000001,-1.0948905109489,-12.7455259711916,1.29406514948684,2004,7
"141",2004-07-26,0.0310510790250129,0.0220653133274462,-0.923550538737816,-0.645756457564584,-3.00150075037517,1.32158590308371,2004,7
"142",2004-07-27,1.30374049355888,0.176483564968,-1.50181253236664,1.51655834107085,0.85095410005156,2.66666666666666,2004,7
"143",2004-07-28,-0.520913130075051,0.880863245981067,-2.15562565720294,1.49390243902439,-2.91485553566863,0.338791643139458,2004,7
"144",2004-07-29,-1.06268288926538,0.480244488103021,1.39709833422892,-0.240312406127963,1.6065314722149,-1.02701181767022,2004,7
"145",2004-07-30,-0.264632627646333,0.58657397349553,1.32485426603073,0.120445648900924,0.881285640228113,0.426439232409392,2004,7
"146",2004-08-02,1.42032152333387,-0.10799136069114,0.156903765690375,0.0300751879699135,-1.59301130524153,-0.0849256900212314,2004,8
"147",2004-08-03,0.123114804555247,1.38378378378379,0.783289817232391,-1.17257967528563,-1.80156657963446,0.864145063040089,2004,8
"148",2004-08-04,0.0614817091915132,-1.38622307528258,-1.6580310880829,0.030422878004277,-1.3028449880351,-0.449438202247199,2004,8
"149",2004-08-05,-1.55145929339476,-0.886678200692048,-1.58061116965227,-2.007299270073,-4.06788793103448,-2.22911963882618,2004,8
"150",2004-08-06,-2.26244343891403,-1.54920357844207,0.96359743040686,-2.17256362507759,-0.336983993260309,-1.55844155844155,2004,8
"151",2004-08-09,1.18135376756068,0.975177304964547,-0.477200424178159,1.04695431472082,-0.479008171315864,0.190559953092917,2004,8
"152",2004-08-10,0.583780372357201,-0.592625109745393,-0.47948854555141,0.753532182103611,5.039637599094,0.263350402340889,2004,8
"153",2004-08-11,1.17647058823529,-0.353278869507612,-1.12419700214134,0.34278591461514,-1.455525606469,-0.61287027579161,2004,8
"154",2004-08-12,-0.775193798449614,-1.26301794814979,-1.35354629128316,-1.83229813664597,-0.738512035010952,-1.77653795331082,2004,8
"155",2004-08-13,-0.124999999999997,0.807899461400363,2.74423710208562,0.885795634292941,-0.440892807936066,-0.627802690582968,2004,8
"156",2004-08-16,0.0938673341676965,0.378450578806766,2.02991452991454,1.28566948886797,5.03736507057846,2.36161251504212,2004,8
"157",2004-08-17,-0.062519537355421,-1.61898425371481,0.57591623036648,-0.495356037151695,0.737812911725944,0.396767083027183,2004,8
"158",2004-08-18,1.56396621832968,1.01442741208297,0.208224882873509,1.99128811449907,2.9557938791525,2.41510538641687,2004,8
"159",2004-08-19,-1.32429935324915,0.624860522204873,3.74025974025973,-0.213544844417324,-1.85467479674796,-0.242961269115338,2004,8
"160",2004-08-20,1.81023720349562,0.354845863827902,1.65247871807712,-0.183430143686958,2.27802226249028,1.0028653295129,2004,8
"161",2004-08-23,-0.797057020232983,-0.574585635359115,-2.70935960591133,-0.428790199081164,-0.151860288534533,-0.32624113475177,2004,8
"162",2004-08-24,0.355377008652669,-0.311180262280508,-1.31645569620253,0.369117194709334,-1.01394169835236,0.199231535505895,2004,8
"163",2004-08-25,0.431100846805244,0.75808249721292,2.05233453052849,0.490346307079359,3.20102432778488,0.979974435449504,2004,8
"164",2004-08-26,0.137973325157126,0.132772737331277,-1.45801910507792,0,-0.272952853598019,-0.52039381153306,2004,8
"165",2004-08-27,0.734843845682809,0.419889502762416,1.53061224489794,-0.0609942055504575,-0.721572530480219,0.268627173759373,2004,8
"166",2004-08-30,-0.0759878419452797,-0.682218309859139,-2.26130653266331,-0.610314311870619,-3.98496240601502,-0.0564015792442363,2004,8
"167",2004-08-31,1.44486692015209,2.14934633281632,2.82776349614395,0.675468222290454,-0.443748368572183,0.507900677200901,2004,8
"168",2004-09-01,0.404797601199403,0.737527114967462,1.25,0.274473924977148,0.262191924488731,-1.44581695676586,2004,9
"169",2004-09-02,0.35836941914289,1.16279069767442,-1.28395061728396,0.729927007299258,2.4581589958159,2.39282153539382,2004,9
"170",2004-09-03,1.36884392203542,0.170285227756506,-1.15057528764381,-0.845410628019305,-1.12302194997447,-0.18083182640144,2004,9
"171",2004-09-07,-0.0440334654337349,0.191245218869529,-0.86032388663968,1.5225334957369,-0.593701600413021,1.25418060200668,2004,9
"172",2004-09-08,-0.998531571218786,-0.169671261930004,-1.02092904543134,0.959808038392307,-1.29836406128279,-0.13762730525736,2004,9
"173",2004-09-09,-0.519133788193427,0.871043127257276,0.515729757607009,0.5941770647653,0.157853196527236,-0.771775082690196,2004,9
"174",2004-09-10,-0.059639182943183,-0.231676495366473,-0.615700359158533,0.0590667454223315,1.31337010769634,-0.124999999999997,2004,9
"175",2004-09-13,0.820528121736541,0.274435296601228,1.18740320082602,-0.383707201889028,3.73347161005964,-1.01515783618413,2004,9
"176",2004-09-14,-0.118378218407811,-0.0631578947368427,1.32653061224488,0.207407407407412,6.64833791552113,0.44956448440574,2004,9
"177",2004-09-15,-1.37777777777779,-0.0842637455234829,-1.35951661631419,-0.857480780603193,-1.07804077806422,-0.391608391608389,2004,9
"178",2004-09-16,-0.390566321165675,0.253004427577475,-0.714650331801947,0,0.852878464818763,0.351024992979498,2004,9
"179",2004-09-17,0.467501131051118,1.72450052576236,-0.257069408740362,2.05785863405905,0.916138125440447,0.293829578844251,2004,9
"180",2004-09-20,-1.68117682377665,-0.330783543518698,-0.103092783505154,-0.0292226767971915,0.721601489757928,-0.613839285714279,2004,9
"181",2004-09-21,-0.687022900763368,2.65505081933208,2.57997936016512,0.730780473545756,0.0462214005084283,-0.421111734980351,2004,9
"182",2004-09-22,-0.353574173712534,-1.27298444130128,-0.100603621730377,-1.53801508995938,-4.4121044121044,-1.43783478996334,2004,9
"183",2004-09-23,0.0462820117247853,-2.25133033155956,0,-1.50309460654288,1.08748187530208,-0.929633867276891,2004,9
"184",2004-09-24,0.246723207401711,0.146566164154094,0.402819738167182,-0.0299222022741019,-2.12765957446809,-0.202107694528664,2004,9
"185",2004-09-27,-1.16905091524382,0.271795943968223,0.300902708124373,-0.868003591738997,-2.46702491450903,-0.708809489367856,2004,9
"186",2004-09-28,0.140077821011686,1.1884904086739,1.35000000000001,0.57367149758456,-1.25219133483596,-0.407925407925402,2004,9
"187",2004-09-29,1.10351258936896,-0.783020811868951,1.13468179575729,0.420294205944161,3.57595739284808,0.20479812755998,2004,9
"188",2004-09-30,-0.707148347425046,0.373831775700939,2.63414634146342,0.388639760837051,0.0489715964740345,-0.744525547445263,2004,9
"189",2004-10-01,0.619290911905845,1.1587006000414,0.0475285171102735,1.16140559857059,-0.954478707782669,1.07368730695692,2004,10
"190",2004-10-04,-1.00015386982611,0.0613622417672266,0,0.441566087724454,1.33432171979244,-0.334691501746232,2004,10
"191",2004-10-05,-0.139881877525649,0.817661488143906,2.99287410926365,-0.205158264947247,-0.121921482565224,-2.90553365454811,2004,10
"192",2004-10-06,0.498054474708165,1.43957826439578,0.599630996309952,0.96916299559473,0.9765625,0.150375939849634,2004,10
"193",2004-10-07,-0.727892210004644,-0.579652208674797,-1.32966529115084,-1.25072716695753,-0.507736943907156,0.315315315315323,2004,10
"194",2004-10-08,-0.234009360374399,0.201045436268599,0.743494423791824,-0.618556701030926,-2.79465370595382,0.134710372698699,2004,10
"195",2004-10-11,-0.0156372165754592,-0.100321027287331,-0.230627306273068,0.770598695909896,0.374999999999992,0.866965620328841,2004,10
"196",2004-10-12,-0.844541757898032,-0.843542880096404,-3.00508552935737,0.0588235294117778,0.174346201743458,-0.148192056905749,2004,10
"197",2004-10-13,-0.741324921135644,-1.80271419890622,-3.05052430886559,-0.911228689006471,-0.596718050721035,-0.578806767586815,2004,10
"198",2004-10-14,-0.143016049578892,0.474422442244227,0.245821042281213,-0.74161969741916,-2.20110055027513,-10.4343931930139,2004,10
"199",2004-10-15,0.1750477402928,0.636419626360096,0.882785679254527,0.268977884040633,-1.40664961636829,-3.58333333333334,2004,10
"200",2004-10-18,0.698967434471798,-0.550795593635256,-0.875060768108893,1.01341281669152,1.86770428015566,3.16335350043215,2004,10
"201",2004-10-19,-0.615238996687173,-0.902564102564096,2.05983325159391,-1.35733254647389,-2.39368474662593,-3.31769436997318,2004,10
"202",2004-10-20,0.41269841269842,1.159180293935,3.60403652090342,-0.628178282979364,0.0521784503000333,-0.173310225303291,2004,10
"203",2004-10-21,-0.648118874486237,-0.122774708410056,-0.834879406307976,0.451535219747146,2.92046936114732,-1.99652777777778,2004,10
"204",2004-10-22,0.334128878281614,-0.225363654988731,1.82413470533209,-1.25861552292477,-12.3384849252597,-3.10008857395926,2004,10
"205",2004-10-25,-6.3907389787504,0.225872689938389,3.58291226458429,-0.151745068285292,-1.82080924855492,2.55941499085923,2004,10
"206",2004-10-26,2.50719972895137,1.18828108994058,-0.221729490022171,2.21884498480245,-0.412128348542828,7.54010695187164,2004,10
"207",2004-10-27,-1.96661708808461,-0.890868596881955,-1.46666666666666,0.951531370799885,1.18238250073899,-0.513840543676436,2004,10
"208",2004-10-28,1.4497639919083,-0.69458631256385,-0.721695985566084,0.235640648011781,0.642711072158941,1.98267244251915,2004,10
"209",2004-10-29,-0.847457627118642,1.25488582596174,2.27169468423445,0.264472524243309,-0.928882438316403,-0.816859990197683,2004,10
"210",2004-11-01,0.117311882017757,-0.812677773262893,-2.84318080852954,-0.205158264947247,2.8420744213302,0.0988305056827565,2004,11
"211",2004-11-02,-0.569132909273529,-0.798852929127403,-2.14906264288981,0,3.24786324786326,1.15188415336516,2004,11
